Dimensions,Ranks,Millions,Index Size,Seed,Test Count,Av Diff,Av Magnitude,Exact Matches,Av Dist Calc,Av Dist Calc/Million,MAX_RANDOM,Notes
32,3,1,2,2,1000,48.8651,502.16,546,21588.4,21588.4,5000
32,3,1,2,2,1000,48.8651,502.16,546,21588.4,21588.4,5000
32,3,1,2,2,1000,48.8651,502.16,546,21588.4,21588.4,5000
32,3,1,2,2,1000,24.5834,502.16,594,22786.2,22786.2,5000
32,3,1,2,2,1000,24.5834,502.16,594,22330.3,22330.3,5000
32,3,1,2,2,1000,24.5834,502.16,594,22330.3,22330.3,5000
32,3,1,2,2,1000,24.5834,502.16,594,22330.3,22330.3,5000
32,3,1,2,2,1000,24.5834,502.16,594,22330.3,22330.3,5000
32,3,1,2,2,1000,24.906,502.16,588,22458.1,22458.1,5000
32,3,1,2,2,1000,24.906,502.16,588,22458.1,22458.1,5000
32,3,1,2,2,1000,15.4036,502.16,680,20734.1,20734.1,5000
32,3,1,2,2,1000,135.284,502.16,446,58.963,58.963,5000
